"","id","FAMSIZE","SEX","AGE","MARST","BIRTHYR","YRMARR","RACE","HISPAN","HCOVANY","EDUC","UHRSWORK","WORKEDYR","INCTOT","FTOTINC","INCWAGE","INCBUS00","INCWELFR","VETSTAT","DEPARTS","ARRIVES","GCHOUSE","WORK_STATUS"
"3485",3684,2,"female",94,"Never married",1922,0,"white",0,1,"Less than high school",0,"No",50000,59600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3486",3685,2,"female",70,"Married",1946,1968,"white",0,1,"College or greater",24,"Yes",18400,35900,0,12000,0,"Not a veteran","PM","PM",0,"Employed"
"3487",3686,2,"female",81,"Widowed",1935,1956,"white",0,1,"High school",0,"No",17300,147300,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3488",3688,2,"male",65,"Married",1951,1991,"white",0,1,"High school",0,"No",24000,33900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3489",3689,1,"female",70,"Widowed",1946,1996,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",24100,24100,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3490",3691,2,"female",70,"Married",1946,1968,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",15600,44400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3491",3692,2,"female",82,"Married",1934,1983,"white",0,1,"High school",0,"No",5200,24200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3492",3693,2,"male",82,"Married",1934,1966,"white",0,1,"High school",0,"No",34500,45800,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3493",3694,2,"female",78,"Widowed",1938,1954,"white",0,1,"Less than high school",0,"No",12400,21400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3494",3696,1,"male",65,"Divorced",1951,1978,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",20800,20800,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3495",3697,2,"female",66,"Married",1950,2005,"white",0,1,"College or greater",45,"Yes",53500,91000,51000,0,0,"Not a veteran","PM","PM",0,"Employed"
"3496",3698,2,"female",73,"Married",1943,1962,"white",0,1,"College or greater",0,"No",39800,132500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3497",3699,3,"female",80,"Married",1936,1954,"white",0,1,"College or greater",0,"No",13200,76000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3498",3700,1,"female",66,"Widowed",1950,2005,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",22900,22900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3499",3701,2,"female",67,"Married",1949,1968,"white",0,1,"College or greater",0,"No",26400,65800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3500",3702,2,"male",79,"Married",1937,1988,"white",0,1,"High school",0,"No",3200,17200,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3501",3703,1,"male",66,"Divorced",1950,2002,"white",0,1,"College or greater",0,"No",27000,27000,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3502",3704,1,"female",76,"Widowed",1940,1955,"Black",0,1,"High school",0,"No",9800,9800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3503",3705,2,"female",78,"Married",1938,2014,"white",0,1,"High school",0,"No",5300,38430,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3504",3706,1,"female",67,"Married",1949,1969,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",39604,39604,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3505",3707,2,"female",73,"Married",1943,1992,"white",0,1,"High school",0,"No",22200,55500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3506",3708,4,"female",74,"Widowed",1942,1973,"white",0,1,"High school",0,"No",15700,110000,0,0,1600,"Not a veteran",NA,NA,0,"Not in labor force"
"3507",3709,2,"male",77,"Married",1939,1963,"white",0,1,"High school",0,"No",22300,35600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3508",3710,2,"female",69,"Married",1947,1967,"white",0,1,"High school",0,"No",10700,52800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3509",3711,6,"female",70,"Married",1946,1967,"white",0,1,"College or greater",60,"Yes",20800,123300,20800,0,0,"Not a veteran","PM","PM",1,"Employed"
"3510",3712,3,"female",70,"Married",1946,1967,"white",0,1,"College or greater",24,"Yes",26500,53900,12700,0,0,"Not a veteran","PM","PM",1,"Employed"
"3511",3713,2,"male",68,"Married",1948,1970,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",48000,96000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3512",3714,3,"female",80,"Widowed",1936,1957,"white",0,1,"High school",0,"No",12000,101200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3513",3715,2,"female",69,"Married",1947,1993,"white",0,1,"College or greater",40,"Yes",12000,142700,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3514",3716,2,"female",77,"Married",1939,1966,"white",0,1,"High school",0,"No",12260,60900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3515",3717,2,"male",78,"Married",1938,1961,"white",0,1,"College or greater",18,"Yes",32000,47500,8800,0,0,"Not a veteran","PM","PM",0,"Employed"
"3516",3718,1,"female",67,"Divorced",1949,2001,"white",1,1,"High school",0,"No",9800,9800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3517",3719,2,"female",70,"Widowed",1946,1988,"Black",0,1,"High school",0,"No",12000,12000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3518",3720,2,"male",70,"Married",1946,1982,"white",0,1,"High school",25,"Yes",22960,42960,12200,0,0,"Not a veteran","PM","PM",0,"Employed"
"3519",3721,5,"female",69,"Married",1947,1978,"white",1,0,"Less than high school",0,"No",0,35000,0,0,0,"Not a veteran",NA,NA,1,"Not in labor force"
"3520",3722,1,"female",65,"Never married",1951,0,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",12000,12000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3521",3723,3,"male",68,"Married",1948,1987,"white",0,1,"Less than high school",0,"No, but worked 1-5 yrs age",13500,90500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3522",3724,2,"female",69,"Widowed",1947,1975,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",39000,73000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3523",3725,2,"male",65,"Married",1951,1986,"white",0,1,"College or greater",50,"Yes",149000,179000,149000,0,0,"Not a veteran",NA,NA,0,"Employed"
"3524",3727,2,"female",77,"Married",1939,1961,"Asian",0,1,"College or greater",0,"No",0,220000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3525",3728,3,"male",73,"Married",1943,1970,"Otherse",1,1,"College or greater",0,"No",106000,159000,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3526",3729,2,"female",66,"Married",1950,1974,"white",0,1,"High school",40,"Yes",50000,75200,50000,0,0,"Not a veteran","PM","PM",0,"Employed"
"3527",3730,1,"female",82,"Widowed",1934,1959,"white",0,1,"High school",0,"No",24200,24200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3528",3731,1,"female",78,"Widowed",1938,1957,"white",0,1,"High school",0,"No",9801,9801,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3529",3732,2,"female",85,"Married",1931,1972,"white",0,1,"High school",0,"No",24000,30000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3530",3733,2,"male",69,"Married",1947,1974,"white",0,1,"College or greater",22,"Yes",140500,170600,114000,0,0,"Not a veteran","PM","PM",0,"Employed"
"3531",3734,1,"female",77,"Widowed",1939,1993,"white",0,1,"High school",32,"Yes",64900,64900,15000,2500,0,"Not a veteran",NA,NA,0,"Employed"
"3532",3735,2,"female",80,"Married",1936,1972,"white",0,1,"High school",0,"No",19900,94200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3533",3736,4,"female",75,"Married",1941,1974,"Otherse",1,1,"Less than high school",40,"Yes",18000,47300,18000,0,0,"Not a veteran","PM","PM",0,"Employed"
"3534",3737,2,"male",75,"Married",1941,1962,"white",0,1,"College or greater",16,"Yes",344000,355000,260000,15000,0,"Not a veteran","PM","PM",0,"Employed"
"3535",3738,1,"male",80,"Widowed",1936,1972,"Black",0,1,"Less than high school",0,"No",19700,19700,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3536",3739,2,"female",71,"Married",1945,1973,"white",0,1,"College or greater",0,"No",36000,80200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3537",3740,1,"male",82,"Widowed",1934,1952,"white",0,1,"Less than high school",0,"No",20560,20560,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3538",3741,2,"male",80,"Married",1936,1957,"white",0,1,"College or greater",0,"No",21600,36620,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3539",3742,2,"female",91,"Widowed",1925,1953,"white",0,1,"College or greater",0,"No",27000,44300,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3540",3743,2,"female",70,"Married",1946,1990,"white",0,1,"College or greater",0,"No",48630,109460,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3541",3744,1,"male",72,"Divorced",1944,1981,"white",0,1,"High school",0,"No",36000,36000,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3542",3745,1,"female",73,"Widowed",1943,1959,"white",0,1,"High school",24,"Yes",72300,72300,13000,0,0,"Not a veteran","PM","PM",0,"Employed"
"3543",3746,1,"male",66,"Divorced",1950,1977,"Black",0,1,"High school",0,"No, but worked 1-5 yrs age",14400,14400,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3544",3747,2,"male",74,"Married",1942,1994,"Asian",0,1,"High school",40,"Yes",53900,62300,21800,0,0,"Not a veteran","PM","PM",0,"Employed"
"3545",3748,2,"female",66,"Married",1950,1970,"white",0,1,"College or greater",0,"No",7700,42700,0,0,0,"Not a veteran",NA,NA,0,"Unemployed"
"3546",3749,2,"male",72,"Married",1944,1967,"Otherse",1,1,"High school",0,"No, but worked 1-5 yrs age",14400,21400,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3547",3750,1,"female",77,"Widowed",1939,1960,"white",0,1,"College or greater",0,"No",34980,34980,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3548",3751,1,"female",65,"Divorced",1951,1970,"white",0,1,"College or greater",40,"Yes",12000,12000,12000,0,0,"Not a veteran",NA,NA,0,"Employed"
"3549",3752,3,"female",70,"Never married",1946,0,"white",1,1,"High school",40,"Yes",18400,18400,12000,0,0,"Not a veteran","PM","PM",1,"Employed"
"3550",3753,3,"female",66,"Married",1950,1970,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",8700,141970,0,0,0,"Not a veteran",NA,NA,1,"Not in labor force"
"3551",3754,1,"male",68,"Divorced",1948,1972,"white",0,1,"High school",0,"No",65000,65000,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3552",3755,2,"male",80,"Married",1936,1973,"white",0,1,"High school",0,"No",19300,26000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3553",3756,1,"female",93,"Divorced",1923,1969,"white",1,1,"Less than high school",0,"No",11200,11200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3554",3757,2,"female",83,"Married",1933,1950,"white",1,1,"Less than high school",0,"No",4800,27600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3555",3758,3,"female",93,"Married",1923,1989,"Otherse",0,1,"Less than high school",0,"No",23200,53500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3556",3759,1,"female",67,"Married",1949,2016,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",22000,22000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3557",3760,3,"male",72,"Divorced",1944,1991,"Otherse",0,1,"High school",0,"No",10400,10900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3558",3761,3,"female",78,"Married",1938,1964,"Otherse",0,1,"Less than high school",0,"No",6000,29500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3559",3762,2,"male",93,"Married",1923,1997,"white",0,1,"College or greater",0,"No",103900,147300,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3560",3763,2,"female",68,"Married",1948,1972,"white",0,1,"College or greater",3,"Yes",100,79100,100,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3561",3764,3,"female",72,"Married",1944,1966,"Asian",0,1,"College or greater",25,"Yes",286000,437700,250000,0,0,"Not a veteran","PM","PM",0,"Employed"
"3562",3765,1,"female",77,"Widowed",1939,1985,"white",0,1,"High school",0,"No",12300,12300,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3563",3766,3,"male",66,"Married",1950,1971,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",36900,151600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3564",3767,2,"male",71,"Married",1945,1968,"white",0,1,"College or greater",0,"No",22750,26850,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3565",3768,1,"male",86,"Divorced",1930,1952,"white",0,1,"College or greater",0,"No",26200,26200,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3566",3769,2,"female",95,"Widowed",1921,1973,"white",0,1,"High school",0,"No",31700,112800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3567",3770,1,"male",67,"Never married",1949,0,"white",0,1,"College or greater",50,"Yes",159500,159500,80000,0,0,"Not a veteran","PM","PM",0,"Employed"
"3568",3771,3,"male",68,"Married",1948,1976,"white",0,1,"Less than high school",40,"Yes",90000,90000,70000,0,0,"Not a veteran","PM","PM",0,"Employed"
"3569",3772,1,"male",72,"Widowed",1944,1972,"Asian",0,1,"High school",0,"No",21600,21600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3570",3773,2,"male",75,"Married",1941,2007,"white",0,1,"High school",40,"Yes",31200,50500,10400,0,0,"Not a veteran",NA,NA,0,"Employed"
"3571",3774,2,"male",86,"Married",1930,1954,"white",0,1,"College or greater",0,"No",19200,30100,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3572",3775,1,"male",66,"Never married",1950,0,"Black",0,1,"College or greater",0,"No",6280,6280,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3573",3776,1,"female",87,"Widowed",1929,1947,"white",0,1,"College or greater",0,"No",57000,57000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3574",3777,2,"female",67,"Married",1949,1970,"white",0,1,"College or greater",0,"No",12000,103000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3575",3778,4,"male",69,"Married",1947,1971,"Otherse",1,1,"High school",40,"Yes",35400,44100,5000,16000,0,"Not a veteran","PM","PM",0,"Employed"
"3576",3780,1,"female",76,"Widowed",1940,1993,"Otherse",1,1,"Less than high school",0,"No",12100,12100,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3577",3781,2,"female",90,"Married",1926,1969,"white",0,1,"High school",0,"No",23100,58130,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3578",3782,2,"female",78,"Widowed",1938,1969,"Black",0,1,"College or greater",0,"No",50900,50900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3579",3784,2,"female",66,"Married",1950,1974,"white",0,1,"High school",40,"Yes",75400,162600,62000,0,0,"Not a veteran","PM","PM",0,"Employed"
"3580",3786,2,"female",76,"Married",1940,2011,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",24000,149400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3581",3787,1,"female",68,"Widowed",1948,1969,"white",0,1,"College or greater",0,"No",20400,20400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3582",3788,2,"female",74,"Married",1942,1961,"white",0,1,"High school",0,"No",9300,52460,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3583",3789,2,"female",84,"Married",1932,1971,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",8600,28800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3584",3790,1,"female",80,"Widowed",1936,1984,"white",0,1,"High school",0,"No",17520,17520,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3585",3791,2,"male",82,"Widowed",1934,1957,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",33000,33000,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3586",3792,2,"male",69,"Married",1947,1991,"Asian",0,1,"High school",0,"No",8600,13000,0,0,2800,"Not a veteran",NA,NA,0,"Not in labor force"
"3587",3793,2,"male",70,"Divorced",1946,1968,"white",0,1,"College or greater",0,"No",49600,53000,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3588",3794,5,"female",79,"Widowed",1937,1959,"white",0,1,"College or greater",0,"No",18000,261180,0,0,0,"Not a veteran",NA,NA,1,"Not in labor force"
"3589",3795,4,"male",76,"Married",1940,1994,"Black",0,1,"College or greater",0,"No",54800,55280,0,0,0,"Not a veteran",NA,NA,1,"Not in labor force"
"3590",3796,1,"female",69,"Divorced",1947,1968,"Otherse",1,1,"High school",35,"Yes",61000,61000,53000,0,0,"Not a veteran","PM","PM",0,"Employed"
"3591",3797,2,"male",78,"Married",1938,1965,"white",0,1,"College or greater",20,"Yes",90000,206000,75000,0,0,"Not a veteran",NA,NA,0,"Employed"
"3592",3798,2,"male",70,"Married",1946,1965,"white",0,1,"College or greater",0,"No",31700,42300,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3593",3799,1,"female",69,"Divorced",1947,1963,"white",1,1,"Less than high school",0,"No",8900,8900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3594",3800,2,"male",66,"Married",1950,1985,"white",0,1,"College or greater",40,"Yes",94800,193700,62000,0,0,"Not a veteran","PM","PM",0,"Employed"
"3595",3801,2,"male",95,"Married",1921,1968,"white",0,1,"High school",0,"No",69700,73500,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3596",3802,2,"female",65,"Married",1951,1973,"white",0,1,"College or greater",10,"Yes",16700,52500,3500,0,0,"Not a veteran","PM","PM",0,"Employed"
"3597",3803,2,"male",82,"Married",1934,1957,"white",0,1,"High school",0,"No",79400,87800,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3598",3804,4,"female",69,"Divorced",1947,1970,"white",0,1,"College or greater",30,"Yes",98000,98800,0,8000,0,"Not a veteran",NA,NA,1,"Employed"
"3599",3805,1,"male",70,"Never married",1946,0,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",103900,103900,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3600",3806,2,"male",68,"Married",1948,1984,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",12000,124000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3601",3807,2,"female",69,"Married",1947,1964,"white",0,1,"High school",0,"No",11000,331000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3602",3808,2,"male",75,"Married",1941,1985,"white",0,1,"College or greater",50,"Yes",169000,201000,110000,0,0,"Veteran","PM","PM",0,"Employed"
"3603",3809,2,"female",81,"Married",1935,1957,"white",0,1,"High school",0,"No",9600,54600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3604",3810,1,"female",66,"Never married",1950,0,"white",0,1,"High school",0,"No",12000,12000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3605",3811,3,"male",71,"Married",1945,1965,"white",0,1,"High school",0,"No",15000,42600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3606",3812,1,"female",69,"Never married",1947,0,"Black",1,1,"High school",0,"No",19000,19000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3607",3813,2,"male",65,"Married",1951,2013,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",19700,19700,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3608",3814,2,"male",77,"Divorced",1939,1991,"Asian",0,1,"College or greater",0,"No",51600,12900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3609",3816,2,"female",69,"Married",1947,1966,"white",0,1,"High school",38,"Yes",12000,52500,12000,0,0,"Not a veteran","PM","PM",0,"Employed"
"3610",3817,1,"female",75,"Divorced",1941,1978,"white",0,1,"High school",0,"No",15600,15600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3611",3818,2,"female",65,"Married",1951,1997,"white",0,1,"High school",0,"No",3600,38600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3612",3819,2,"male",88,"Married",1928,1953,"white",0,1,"High school",0,"No",12000,45800,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3613",3820,1,"male",80,"Widowed",1936,1965,"white",0,1,"College or greater",0,"No",110500,110500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3614",3821,1,"female",88,"Divorced",1928,1956,"white",0,1,"Less than high school",0,"No",14800,14800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3615",3822,2,"male",88,"Married",1928,1955,"white",1,1,"High school",0,"No",26000,40400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3616",3823,1,"female",73,"Widowed",1943,1966,"white",0,1,"College or greater",0,"No",34300,34300,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3617",3824,1,"female",72,"Widowed",1944,1987,"white",0,1,"College or greater",32,"Yes",59000,59000,35000,0,0,"Not a veteran","PM","PM",0,"Employed"
"3618",3825,2,"male",84,"Married",1932,1978,"white",0,1,"High school",0,"No",61200,82200,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3619",3826,1,"female",68,"Married",1948,1971,"white",0,1,"College or greater",18,"Yes",106400,106400,35000,0,0,"Not a veteran","PM","PM",0,"Employed"
"3620",3827,3,"female",67,"Married",1949,1976,"Asian",0,1,"College or greater",0,"No",21600,75600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3621",3828,2,"female",84,"Married",1932,1952,"white",0,1,"High school",0,"No",7500,33400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3622",3829,2,"female",70,"Widowed",1946,1966,"Black",0,1,"High school",0,"No",24000,42000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3623",3831,2,"male",70,"Widowed",1946,1982,"white",0,1,"College or greater",0,"No",160700,160700,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3624",3832,2,"male",65,"Married",1951,1973,"white",0,1,"College or greater",50,"Yes",655000,670500,601000,0,0,"Not a veteran","PM","PM",0,"Employed"
"3625",3833,2,"female",71,"Married",1945,1966,"white",0,1,"College or greater",0,"No",60000,90800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3626",3834,3,"male",66,"Married",1950,1990,"Asian",0,1,"Less than high school",0,"No",4800,17800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3627",3835,1,"female",66,"Widowed",1950,1971,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",25000,25000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3628",3836,2,"female",67,"Married",1949,1971,"white",0,1,"High school",0,"No",9600,59600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3629",3837,4,"male",65,"Married",1951,1977,"Black",0,1,"High school",30,"Yes",25000,94200,25000,0,0,"Not a veteran","PM","PM",1,"Employed"
"3630",3838,2,"male",78,"Married",1938,1963,"white",0,1,"Less than high school",0,"No, but worked 1-5 yrs age",17000,33500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3631",3839,1,"female",72,"Widowed",1944,1987,"Black",0,1,"Less than high school",40,"Yes",101000,101000,47500,0,0,"Not a veteran",NA,NA,0,"Employed"
"3632",3840,2,"male",73,"Married",1943,1992,"white",0,1,"High school",0,"No",21800,61800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3633",3841,6,"female",70,"Widowed",1946,1992,"white",0,1,"High school",0,"No",15000,92700,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3634",3842,6,"male",65,"Married",1951,1975,"white",0,1,"College or greater",50,"Yes",252000,389500,240000,12000,0,"Not a veteran","PM","PM",1,"Employed"
"3635",3843,3,"male",67,"Married",1949,1990,"Black",0,1,"Less than high school",40,"Yes",19800,38000,9000,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3636",3844,2,"female",80,"Married",1936,1988,"white",0,1,"High school",0,"No",11000,38100,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3637",3845,1,"female",72,"Divorced",1944,2006,"Black",0,1,"High school",0,"No",8400,8400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3638",3846,3,"female",72,"Married",1944,1962,"white",0,1,"High school",0,"No",5900,47300,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3639",3847,2,"male",69,"Married",1947,1969,"white",0,1,"College or greater",0,"No",103400,119200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3640",3848,5,"male",69,"Widowed",1947,1968,"white",1,1,"High school",20,"Yes",28000,205600,8000,0,0,"Veteran","PM","PM",1,"Employed"
"3641",3849,2,"female",68,"Married",1948,1981,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",10000,129800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3642",3850,2,"female",70,"Married",1946,1969,"white",0,1,"High school",0,"No",7200,48800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3643",3851,2,"female",90,"Married",1926,1979,"white",0,1,"College or greater",0,"No",80600,188400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3644",3852,1,"female",73,"Divorced",1943,1964,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",44900,44900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3645",3853,2,"male",69,"Married",1947,1989,"Asian",0,1,"High school",0,"No",8600,16600,0,0,2800,"Not a veteran",NA,NA,0,"Not in labor force"
"3646",3854,1,"female",71,"Never married",1945,0,"white",0,1,"College or greater",0,"No",30904,30904,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3647",3855,2,"female",74,"Married",1942,1961,"white",0,1,"High school",0,"No",14300,26800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3648",3856,2,"male",71,"Married",1945,1967,"white",0,1,"College or greater",40,"Yes",65000,87000,0,54000,0,"Not a veteran",NA,NA,0,"Employed"
"3649",3857,2,"female",87,"Widowed",1929,1956,"white",1,1,"High school",0,"No",4200,24200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3650",3858,2,"male",65,"Married",1951,2007,"white",1,1,"High school",40,"Yes",82000,102000,0,70000,0,"Not a veteran",NA,NA,0,"Employed"
"3651",3859,2,"female",71,"Widowed",1945,1990,"Black",0,1,"High school",0,"No",23700,27700,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3652",3860,6,"male",69,"Married",1947,1972,"Asian",0,1,"High school",0,"No",0,70000,0,0,0,"Not a veteran",NA,NA,1,"Not in labor force"
"3653",3861,1,"female",89,"Widowed",1927,1985,"white",0,1,"Less than high school",0,"No",16900,16900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3654",3863,2,"male",79,"Married",1937,1966,"white",0,1,"High school",0,"No",20000,40000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3655",3864,1,"male",70,"Never married",1946,0,"white",0,1,"College or greater",30,"Yes",109200,109200,90000,0,0,"Veteran",NA,NA,0,"Employed"
